source_db_path,target_db_path,output_path,comparison_number,status,match_count,error_message,duration_seconds,peak_memory_mb,early_escape_detected
./ngrams/source/None_أبو_عبيد_الهروي_الغريبين_في_القرآن_والحديث_copy1.db,./ngrams/target/148_أبو_حمزة_الثمالي_تفسير_أبي_حمزة_الثمالي_copy1.db,./output/matches_None_أبو_عبيد_الهروي_الغريبين_في_القرآن_والحديث_copy1_148_أبو_حمزة_الثمالي_تفسير_أبي_حمزة_الثمالي_copy1.jsonl,267,pending,,,,,
./ngrams/source/None_أبو_عبيد_الهروي_الغريبين_في_القرآن_والحديث_copy1.db,./ngrams/target/260_المنسوب_إلى_الإمام_تفسير_الإمام_العسكري_(ع)_copy1.db,./output/matches_None_أبو_عبيد_الهروي_الغريبين_في_القرآن_والحديث_copy1_260_المنسوب_إلى_الإمام_تفسير_الإمام_العسكري_(ع)_copy1.jsonl,268,pending,,,,,
./ngrams/source/None_أبو_عبيد_الهروي_الغريبين_في_القرآن_والحديث_copy1.db,./ngrams/target/274_أحمد_بن_محمد_المحاسن_copy1.db,./output/matches_None_أبو_عبيد_الهروي_الغريبين_في_القرآن_والحديث_copy1_274_أحمد_بن_محمد_المحاسن_copy1.jsonl,269,pending,,,,,
./ngrams/source/None_أبو_عبيد_الهروي_الغريبين_في_القرآن_والحديث_copy1.db,./ngrams/target/290_محمد_بن_الحسن_بصائر_الدرجات_copy1.db,./output/matches_None_أبو_عبيد_الهروي_الغريبين_في_القرآن_والحديث_copy1_290_محمد_بن_الحسن_بصائر_الدرجات_copy1.jsonl,270,pending,,,,,
./ngrams/source/None_أبو_عبيد_الهروي_الغريبين_في_القرآن_والحديث_copy1.db,./ngrams/target/300_الحميري_القمي_قرب_الاسناد_copy1.db,./output/matches_None_أبو_عبيد_الهروي_الغريبين_في_القرآن_والحديث_copy1_300_الحميري_القمي_قرب_الاسناد_copy1.jsonl,271,pending,,,,,
./ngrams/source/None_أبو_عبيد_الهروي_الغريبين_في_القرآن_والحديث_copy1.db,./ngrams/target/320_محمد_بن_مسعود_تفسير_العياشي_copy1.db,./output/matches_None_أبو_عبيد_الهروي_الغريبين_في_القرآن_والحديث_copy1_320_محمد_بن_مسعود_تفسير_العياشي_copy1.jsonl,272,pending,,,,,
./ngrams/source/None_أبو_عبيد_الهروي_الغريبين_في_القرآن_والحديث_copy1.db,./ngrams/target/329_الشيخ_الكليني_الكافي_copy1.db,./output/matches_329_الشيخ_الكليني_الكافي_copy1_None_أبو_عبيد_الهروي_الغريبين_في_القرآن_والحديث_copy1.jsonl,273,pending,,,,,
./ngrams/source/None_أبو_عبيد_الهروي_الغريبين_في_القرآن_والحديث_copy1.db,./ngrams/target/381_الشيخ_الصدوق_الأمالي_copy1.db,./output/matches_None_أبو_عبيد_الهروي_الغريبين_في_القرآن_والحديث_copy1_381_الشيخ_الصدوق_الأمالي_copy1.jsonl,274,pending,,,,,
./ngrams/source/None_أبو_عبيد_الهروي_الغريبين_في_القرآن_والحديث_copy1.db,./ngrams/target/381_الشيخ_الصدوق_الخصال_copy1.db,./output/matches_None_أبو_عبيد_الهروي_الغريبين_في_القرآن_والحديث_copy1_381_الشيخ_الصدوق_الخصال_copy1.jsonl,275,pending,,,,,
./ngrams/source/None_أبو_عبيد_الهروي_الغريبين_في_القرآن_والحديث_copy1.db,./ngrams/target/381_الشيخ_الصدوق_المقنع_copy1.db,./output/matches_None_أبو_عبيد_الهروي_الغريبين_في_القرآن_والحديث_copy1_381_الشيخ_الصدوق_المقنع_copy1.jsonl,276,pending,,,,,
./ngrams/source/None_أبو_عبيد_الهروي_الغريبين_في_القرآن_والحديث_copy1.db,./ngrams/target/381_الشيخ_الصدوق_الهداية_copy1.db,./output/matches_None_أبو_عبيد_الهروي_الغريبين_في_القرآن_والحديث_copy1_381_الشيخ_الصدوق_الهداية_copy1.jsonl,277,pending,,,,,
./ngrams/source/None_أبو_عبيد_الهروي_الغريبين_في_القرآن_والحديث_copy1.db,./ngrams/target/381_الشيخ_الصدوق_علل_الشرائع_copy1.db,./output/matches_None_أبو_عبيد_الهروي_الغريبين_في_القرآن_والحديث_copy1_381_الشيخ_الصدوق_علل_الشرائع_copy1.jsonl,278,pending,,,,,
./ngrams/source/None_أبو_عبيد_الهروي_الغريبين_في_القرآن_والحديث_copy1.db,./ngrams/target/381_الشيخ_الصدوق_عيون_أخبار_الرضا_(ع)_copy1.db,./output/matches_None_أبو_عبيد_الهروي_الغريبين_في_القرآن_والحديث_copy1_381_الشيخ_الصدوق_عيون_أخبار_الرضا_(ع)_copy1.jsonl,279,pending,,,,,
./ngrams/source/None_أبو_عبيد_الهروي_الغريبين_في_القرآن_والحديث_copy1.db,./ngrams/target/381_الشيخ_الصدوق_معاني_الأخبار_copy1.db,./output/matches_None_أبو_عبيد_الهروي_الغريبين_في_القرآن_والحديث_copy1_381_الشيخ_الصدوق_معاني_الأخبار_copy1.jsonl,280,pending,,,,,
./ngrams/source/None_أبو_عبيد_الهروي_الغريبين_في_القرآن_والحديث_copy1.db,./ngrams/target/381_الشيخ_الصدوق_من_لا_يحضره_الفقيه_copy1.db,./output/matches_381_الشيخ_الصدوق_من_لا_يحضره_الفقيه_copy1_None_أبو_عبيد_الهروي_الغريبين_في_القرآن_والحديث_copy1.jsonl,281,pending,,,,,
./ngrams/source/None_أبو_عبيد_الهروي_الغريبين_في_القرآن_والحديث_copy1.db,./ngrams/target/40_خطب_الإمام_علي_نهج_البلاغة_copy1.db,./output/matches_None_أبو_عبيد_الهروي_الغريبين_في_القرآن_والحديث_copy1_40_خطب_الإمام_علي_نهج_البلاغة_copy1.jsonl,282,pending,,,,,
./ngrams/source/None_أبو_عبيد_الهروي_الغريبين_في_القرآن_والحديث_copy1.db,./ngrams/target/413_الشيخ_المفيد_الأمالي_copy1.db,./output/matches_None_أبو_عبيد_الهروي_الغريبين_في_القرآن_والحديث_copy1_413_الشيخ_المفيد_الأمالي_copy1.jsonl,283,pending,,,,,
./ngrams/source/None_أبو_عبيد_الهروي_الغريبين_في_القرآن_والحديث_copy1.db,./ngrams/target/413_الشيخ_المفيد_الاختصاص_copy1.db,./output/matches_None_أبو_عبيد_الهروي_الغريبين_في_القرآن_والحديث_copy1_413_الشيخ_المفيد_الاختصاص_copy1.jsonl,284,pending,,,,,
./ngrams/source/None_أبو_عبيد_الهروي_الغريبين_في_القرآن_والحديث_copy1.db,./ngrams/target/436_السيد_المرتضى_الذريعة_(أصول_فقه)_copy1.db,./output/matches_None_أبو_عبيد_الهروي_الغريبين_في_القرآن_والحديث_copy1_436_السيد_المرتضى_الذريعة_(أصول_فقه)_copy1.jsonl,285,pending,,,,,
./ngrams/source/None_أبو_عبيد_الهروي_الغريبين_في_القرآن_والحديث_copy1.db,./ngrams/target/460_الشيخ_الطوسي_الاستبصار_copy1.db,./output/matches_460_الشيخ_الطوسي_الاستبصار_copy1_None_أبو_عبيد_الهروي_الغريبين_في_القرآن_والحديث_copy1.jsonl,286,pending,,,,,
./ngrams/source/None_أبو_عبيد_الهروي_الغريبين_في_القرآن_والحديث_copy1.db,./ngrams/target/460_الشيخ_الطوسي_التبيان_copy1.db,./output/matches_460_الشيخ_الطوسي_التبيان_copy1_None_أبو_عبيد_الهروي_الغريبين_في_القرآن_والحديث_copy1.jsonl,287,pending,,,,,
./ngrams/source/None_أبو_عبيد_الهروي_الغريبين_في_القرآن_والحديث_copy1.db,./ngrams/target/460_الشيخ_الطوسي_تهذيب_الأحكام_copy1.db,./output/matches_460_الشيخ_الطوسي_تهذيب_الأحكام_copy1_None_أبو_عبيد_الهروي_الغريبين_في_القرآن_والحديث_copy1.jsonl,288,pending,,,,,
./ngrams/source/None_أبو_عبيد_الهروي_الغريبين_في_القرآن_والحديث_copy1.db,./ngrams/target/460_الشيخ_الطوسي_عدة_الأصول_(ط.ق)_copy1.db,./output/matches_None_أبو_عبيد_الهروي_الغريبين_في_القرآن_والحديث_copy1_460_الشيخ_الطوسي_عدة_الأصول_(ط.ق)_copy1.jsonl,289,pending,,,,,
./ngrams/source/None_أبو_عبيد_الهروي_الغريبين_في_القرآن_والحديث_copy1.db,./ngrams/target/ق 1_تحقيق_محمد_باقر_كتاب_سليم_بن_قيس_copy1.db,./output/matches_None_أبو_عبيد_الهروي_الغريبين_في_القرآن_والحديث_copy1_ق 1_تحقيق_محمد_باقر_كتاب_سليم_بن_قيس_copy1.jsonl,290,pending,,,,,
./ngrams/source/None_أبو_عبيد_الهروي_الغريبين_في_القرآن_والحديث_copy1.db,./ngrams/target/ق 2-3_رواية_كبار_المحدثين_تاريخ_أهل_البيت_(ع)_copy1.db,./output/matches_None_أبو_عبيد_الهروي_الغريبين_في_القرآن_والحديث_copy1_ق 2-3_رواية_كبار_المحدثين_تاريخ_أهل_البيت_(ع)_copy1.jsonl,291,pending,,,,,
./ngrams/source/None_أبو_عبيد_الهروي_الغريبين_في_القرآن_والحديث_copy1.db,./ngrams/target/ق 2_ابن_الإمام_جعفر_مسائل_علي_بن_جعفر_copy1.db,./output/matches_None_أبو_عبيد_الهروي_الغريبين_في_القرآن_والحديث_copy1_ق 2_ابن_الإمام_جعفر_مسائل_علي_بن_جعفر_copy1.jsonl,292,pending,,,,,
./ngrams/source/None_أبو_عبيد_الهروي_الغريبين_في_القرآن_والحديث_copy1.db,./ngrams/target/ق 2_عدة_محدثين_الأصول_الستة_عشر_copy1.db,./output/matches_None_أبو_عبيد_الهروي_الغريبين_في_القرآن_والحديث_copy1_ق 2_عدة_محدثين_الأصول_الستة_عشر_copy1.jsonl,293,pending,,,,,
./ngrams/source/None_أبو_عبيد_الهروي_الغريبين_في_القرآن_والحديث_copy1.db,./ngrams/target/ق 3_مؤلف_مجهول_أخبار_الدولة_العباسية_copy1.db,./output/matches_None_أبو_عبيد_الهروي_الغريبين_في_القرآن_والحديث_copy1_ق 3_مؤلف_مجهول_أخبار_الدولة_العباسية_copy1.jsonl,294,pending,,,,,
./ngrams/source/None_أبو_عبيد_الهروي_الغريبين_في_القرآن_والحديث_copy1.db,./ngrams/target/ق 4_ابن_شعبة_الحراني_تحف_العقول_copy1.db,./output/matches_None_أبو_عبيد_الهروي_الغريبين_في_القرآن_والحديث_copy1_ق 4_ابن_شعبة_الحراني_تحف_العقول_copy1.jsonl,295,pending,,,,,
./ngrams/source/None_أبو_عبيد_الهروي_الغريبين_في_القرآن_والحديث_copy1.db,./ngrams/target/ق 4_محمد_بن_جرير_المسترشد_copy1.db,./output/matches_None_أبو_عبيد_الهروي_الغريبين_في_القرآن_والحديث_copy1_ق 4_محمد_بن_جرير_المسترشد_copy1.jsonl,296,pending,,,,,
./ngrams/source/None_أبو_عبيد_الهروي_الغريبين_في_القرآن_والحديث_copy1.db,./ngrams/target/ق 4_محمد_بن_جرير_دلائل_الامامة_copy1.db,./output/matches_None_أبو_عبيد_الهروي_الغريبين_في_القرآن_والحديث_copy1_ق 4_محمد_بن_جرير_دلائل_الامامة_copy1.jsonl,297,pending,,,,,
./ngrams/source/None_أبو_عبيد_الهروي_الغريبين_في_القرآن_والحديث_copy1.db,./ngrams/target/ق 4_محمد_بن_جرير_نوادر_المعجزات_copy1.db,./output/matches_None_أبو_عبيد_الهروي_الغريبين_في_القرآن_والحديث_copy1_ق 4_محمد_بن_جرير_نوادر_المعجزات_copy1.jsonl,298,pending,,,,,
./ngrams/source/None_أبو_عبيد_الهروي_الغريبين_في_القرآن_والحديث_copy1.db,./ngrams/target/ق 5_الحلواني_نزهة_الناظر_وتنبيه_الخاطر_copy1.db,./output/matches_None_أبو_عبيد_الهروي_الغريبين_في_القرآن_والحديث_copy1_ق 5_الحلواني_نزهة_الناظر_وتنبيه_الخاطر_copy1.jsonl,299,pending,,,,,
./ngrams/source/None_أبو_عبيد_الهروي_الغريبين_في_القرآن_والحديث_copy1.db,./ngrams/target/ق 6_عبد_الوهاب_شرح_كلمات_أمير_المؤمنين_علي_copy1.db,./output/matches_None_أبو_عبيد_الهروي_الغريبين_في_القرآن_والحديث_copy1_ق 6_عبد_الوهاب_شرح_كلمات_أمير_المؤمنين_علي_copy1.jsonl,300,pending,,,,,
./ngrams/source/None_أبو_عبيد_الهروي_الغريبين_في_القرآن_والحديث_copy1.db,./ngrams/target/ق 6_علي_بن_محمد_عيون_الحكم_والمواعظ_copy1.db,./output/matches_None_أبو_عبيد_الهروي_الغريبين_في_القرآن_والحديث_copy1_ق 6_علي_بن_محمد_عيون_الحكم_والمواعظ_copy1.jsonl,301,pending,,,,,
./ngrams/source/None_أبو_عبيد_الهروي_الغريبين_في_القرآن_والحديث_copy1.db,./ngrams/target/ق 6_قطب_الدين_البيهقي_إصباح_الشيعة_بمصباح_الشريعة_copy1.db,./output/matches_None_أبو_عبيد_الهروي_الغريبين_في_القرآن_والحديث_copy1_ق 6_قطب_الدين_البيهقي_إصباح_الشيعة_بمصباح_الشريعة_copy1.jsonl,302,pending,,,,,
./ngrams/source/None_أبو_عبيد_الهروي_الغريبين_في_القرآن_والحديث_copy1.db,./ngrams/target/ق 7_علي_الطبرسي_مشكاة_الأنوار_copy1.db,./output/matches_None_أبو_عبيد_الهروي_الغريبين_في_القرآن_والحديث_copy1_ق 7_علي_الطبرسي_مشكاة_الأنوار_copy1.jsonl,303,pending,,,,,
./ngrams/source/None_أبو_عبيد_الهروي_الغريبين_في_القرآن_والحديث_copy1.db,./ngrams/target/ن329_علي_بن_إبراهيم_تفسير_القمي_copy1.db,./output/matches_None_أبو_عبيد_الهروي_الغريبين_في_القرآن_والحديث_copy1_ن329_علي_بن_إبراهيم_تفسير_القمي_copy1.jsonl,304,pending,,,,,
